,Area Code,Off Gas Grid (Thousands),Proportion Off Gas Grid,Number of households in fuel poverty,Proportion of households fuel poor (%),Mains gas only,Mains gas only (%),Tank or bottled gas only,Tank or bottled gas only (%),Gas only,Gas only (%),Electric only,Electric only (%),Oil only,Oil only (%),All Houses,All Houses (%),All Houses - Detached or Semi,All Houses - Detached or Semi (%),Houses - Detached,Houses - Detached (%),Houses - Semi-Detached,Houses - Semi-Detached (%),Houses - Terraced,Houses - Terraced (%),Non-House Accommodation,Non-House Accommodation (%),Tenure - Owned,Tenure - Owned (%),Tenure - Social,Tenure - Social (%),Tenure - Private Rent,Tenure - Private Rent (%),LA Name 2021,Proportion of homes needing loft insulation,Proportion of homes needing cavity wall insulation,Number of homes needing loft insulation,Number of homes needing cavity wall insulation,LA Name 2019,Income - Average score ,Employment - Average score ,Average Index of Multiple Deprivation (IMD) Decile,Max Index of Multiple Deprivation (IMD) Decile
154,E06000032,10.46,0.126313247192368,13319.0,16.685458007616756,59302.0,75.12192650207116,544.0,0.6891222558619728,59846.0,75.81104875793314,9041.0,11.452857197147237,57.0,0.07220582460318466,59295.0,75.11496218599171,41939.0,53.12836494001697,10158.0,12.868164025386692,31781.0,40.26020091463028,17356.0,21.98659724597474,19517.0,24.72415409366726,43003.0,54.476241148228375,12923.0,16.370868645409747,21280.0,26.957524164228076,Luton,0.210340136054422,0.189877551020408,17000.0,15300.0,Luton,0.155,0.1,4.322314049586777,1.0
155,E06000033,8.27,0.100388443797038,11802.0,14.908291647718661,61403.0,78.37913736102425,203.0,0.25912357513945444,61606.0,78.63826093616369,7942.0,10.137731200776095,38.0,0.04850589091280428,49958.0,63.767486980496265,36623.0,46.74640049014602,12347.0,15.759981619524149,24276.0,30.986418870621872,13335.0,17.02108649035025,28295.0,36.116358623506585,48526.0,61.93965077095884,9019.0,11.512049423057286,19085.0,24.36051261104871,Southend-on-Sea,0.235212033345415,0.110166727075027,19100.0,9000.0,Southend-on-Sea,0.144,0.111,5.5046728971962615,1.0
156,E06000034,8.99,0.129819494584838,7464.0,11.118890494421189,49681.0,74.84445381822565,374.0,0.5634312056523901,50055.0,75.40788502387802,9001.0,13.56001144940418,140.0,0.2109100769821781,50583.0,76.20561339018033,31178.0,46.971089383370746,8295.0,12.496798589872999,22883.0,34.474290793497744,19405.0,29.234524006809586,15582.0,23.474998870090545,42465.0,63.975473432062316,11733.0,17.676303538876418,11015.0,16.59460355243533,Thurrock,0.201694231544978,0.159047106808301,13800.0,10900.0,Thurrock,0.13,0.088,5.26530612244898,1.0
157,E06000055,11.77,0.151577591757888,9360.0,12.352195945945946,54447.0,72.64346039412416,972.0,1.296847273552054,55419.0,73.94030766767622,7682.0,10.249362917105842,2975.0,3.9692599164787663,60497.0,80.71647765176785,45556.0,60.78185456971315,20813.0,27.769179452968647,24743.0,33.0126751167445,14941.0,19.934623082054703,13796.0,18.406937958639094,48392.0,64.56571047364909,12200.0,16.27751834556371,12905.0,17.218145430286857,Bedford,0.162889886140266,0.112264955680006,12500.0,8600.0,Bedford,0.114,0.09,5.796116504854369,1.0
158,E06000056,11.52,0.0919613634549373,12192.0,9.991640851649702,94099.0,77.92555173698813,1324.0,1.0964349302306322,95423.0,79.02198666721874,8232.0,6.817109022400729,3938.0,3.261148606682953,105231.0,87.1420527004422,76928.0,63.70426804021265,35355.0,29.277563391245298,41573.0,34.42670464896735,28303.0,23.43778466022955,14598.0,12.08864009009755,88036.0,72.90464162974618,16077.0,13.31373442093495,14329.0,11.866175313651608,Central Bedfordshire,0.179677033492823,0.143636363636364,22300.0,17800.0,Central Bedfordshire,0.077,0.059,7.528662420382165,2.0
159,E07000008,11.19,0.190370874447091,6123.0,11.53954882116809,39387.0,75.06289068455557,188.0,0.3582863241347766,39575.0,75.42117700869035,6098.0,11.62143619454185,97.0,0.18486049702698581,34021.0,64.83648422015551,19543.0,37.24462570513798,5700.0,10.862936423235249,13843.0,26.38168928190273,14478.0,27.59185851501753,18372.0,35.01295929257508,24003.0,45.74439701173959,11890.0,22.659704223204756,14735.0,28.081643543223052,Cambridge,0.142665574014751,0.132707541781519,7900.0,7400.0,Cambridge,0.077,0.055,6.608695652173913,2.0
160,E07000009,11.12,0.287487073422958,4676.0,12.439147668324866,22978.0,61.7605160596694,568.0,1.526676521972853,23546.0,63.28719258164225,3050.0,8.197822873269722,6106.0,16.41177261120817,33871.0,91.04128588323836,27569.0,74.10224707020751,15623.0,41.99279647349747,11946.0,32.10945059671003,6302.0,16.93903881303086,2894.0,7.778733469519407,25872.0,69.54277880816063,5200.0,13.977367416606187,5103.0,13.716635755181034,East Cambridgeshire,0.178242284011138,0.112827954037413,6800.0,4300.0,East Cambridgeshire,0.07,0.055,7.5,4.0
161,E07000010,10.53,0.22772491349481,5981.0,13.434713268492104,29997.0,68.04663929405893,861.0,1.9531338611256042,30858.0,69.99977315518454,3512.0,7.966789919016401,4524.0,10.262459451489237,39657.0,89.9639300378848,33341.0,75.6357614391688,20154.0,45.72037839431955,13187.0,29.915383044849253,6316.0,14.328168598716001,3948.0,8.956239649735714,29688.0,67.34568881428214,5581.0,12.660209150919854,7788.0,17.666674228160513,Fenland,0.185768550658196,0.104263540506909,8500.0,4800.0,Fenland,0.14,0.112,4.1454545454545455,1.0
162,E07000011,12.08,0.151873271310033,7745.0,9.968594743480836,56557.0,73.56433969381251,835.0,1.0860940934691277,57392.0,74.65043378728164,5546.0,7.213745919017703,5307.0,6.902875873102587,67656.0,88.00208116545265,53796.0,69.97398543184184,30548.0,39.73465140478668,23248.0,30.239334027055154,13860.0,18.028095733610822,8629.0,11.223985431841832,54074.0,70.33558792924038,9886.0,12.859001040582726,11117.0,14.460197710718,Huntingdonshire,0.181449128275762,0.132407843705825,14100.0,10300.0,Huntingdonshire,0.074,0.062,7.352380952380952,2.0
163,E07000012,18.42,0.266031195840555,7364.0,10.872261264985532,42516.0,63.45671641791045,1075.0,1.6044776119402984,43591.0,65.06119402985074,5357.0,7.995522388059702,9738.0,14.534328358208956,61488.0,91.77998358086424,50241.0,74.99216359429808,27602.0,41.20008955892231,22639.0,33.79207403537578,11247.0,16.78781998656616,4798.0,7.161728487200538,47839.0,71.40575556749657,9696.0,14.47250582124306,8055.0,12.023105857066094,South Cambridgeshire,0.166391456327336,0.134116789260363,11400.0,9200.0,South Cambridgeshire,0.056,0.046,8.427083333333334,3.0
164,E07000066,7.47,0.0943300921833565,7586.0,9.825152182359798,60352.0,79.03510954544859,495.0,0.6482366653134454,60847.0,79.68334621076204,6908.0,9.04650279592986,175.0,0.22917457864616753,61848.0,80.99316413923155,36924.0,48.353893297713526,16660.0,21.81713417668474,20264.0,26.536759121028787,24924.0,32.639270841518034,14188.0,18.579921950708467,49173.0,64.39459416987506,16213.0,21.231764490191456,9762.0,12.783845368115031,Basildon,0.225452196382429,0.222222222222222,17700.0,17500.0,Basildon,0.138,0.102,5.2,1.0
165,E07000067,15.3,0.229626294461954,7974.0,12.141976154584077,42855.0,65.9439580223737,548.0,0.8432455721913614,43403.0,66.78720359456507,6852.0,10.543647190976657,7026.0,10.811393047840337,56095.0,86.31859169667312,41597.0,64.00917120610593,19060.0,29.329394023328103,22537.0,34.679777182777826,14498.0,22.3094204905672,8690.0,13.372110916197336,44567.0,68.58044164037855,10593.0,16.300684773409248,8573.0,13.19227514041702,Braintree,0.190194281955505,0.161157704324947,12600.0,10700.0,Braintree,0.092,0.075,6.609195402298851,2.0
166,E07000068,3.25,0.0952520515826495,3276.0,10.01834862385321,25904.0,80.09151903039297,176.0,0.5441672077420152,26080.0,80.635686238135,2520.0,7.791485019942492,405.0,1.2522029496336147,24958.0,77.16900624574856,20135.0,62.25650856471461,9815.0,30.34753571207717,10320.0,31.908972852637437,4823.0,14.912497681033951,7292.0,22.54653391874343,23471.0,72.56678209250556,3660.0,11.315854563442988,4589.0,14.188102893890676,Brentwood,0.234041550855043,0.225703113958638,7900.0,7600.0,Brentwood,0.064,0.051,8.021739130434783,4.0
167,E07000069,3.19,0.0817529472065607,3966.0,10.487901626338754,30747.0,82.2332174378176,334.0,0.8932869751270393,31081.0,83.12650441294464,2624.0,7.017919229740572,48.0,0.12837657127574217,32679.0,87.40271202760171,29837.0,79.80154590922464,15580.0,41.67000989595871,14257.0,38.13153601326593,2842.0,7.601166118377063,3524.0,9.425232020112867,30072.0,80.43007301612774,2051.0,5.485570622375565,4585.0,12.262965043194523,Castle Point,0.314141794557951,0.261180679785331,12200.0,10200.0,Castle Point,0.107,0.087,6.280701754385965,1.0
168,E07000070,13.7,0.175169415675745,7021.0,9.208351913543005,54170.0,71.83873748425171,1151.0,1.5264239771898416,55321.0,73.36516146144156,7815.0,10.364034215237716,3994.0,5.296730986008885,59894.0,79.43185284405129,45777.0,60.70978608278185,22310.0,29.587682187711362,23467.0,31.122103895070484,14117.0,18.722066761269446,14895.0,19.7538559473761,53628.0,71.12278188907456,10017.0,13.284793506803533,10479.0,13.897509349884619,Chelmsford,0.194264951795041,0.172712070851999,15100.0,13500.0,Chelmsford,0.077,0.063,7.4953271028037385,2.0
169,E07000071,16.47,0.19597810566397,9282.0,11.508846759494611,55756.0,69.94768601573183,484.0,0.6071934864698725,56240.0,70.5548795022017,9317.0,11.688474614545044,4974.0,6.240042152275094,63349.0,79.47534155490597,48951.0,61.412136647053664,24439.0,30.660276756702505,24512.0,30.751859890351152,14398.0,18.063204907852313,16217.0,20.34525586822065,51897.0,65.10726383138878,10585.0,13.279387780705058,15003.0,18.821979676326684,Colchester,0.17399130552914,0.169949735090341,14400.0,14000.0,Colchester,0.099,0.076,6.171428571428572,1.0
170,E07000072,8.47,0.147921760391198,6046.0,10.958457188428913,41330.0,75.7542431907328,1033.0,1.8933978518274128,42363.0,77.64764104256021,4215.0,7.725723083690752,1867.0,3.422046262692914,42038.0,77.05476941124716,30322.0,55.57958794633038,12611.0,23.11569763179119,17711.0,32.46389031453919,11716.0,21.47518146491678,11776.0,21.585160202360875,38339.0,70.27329215316091,7993.0,14.650732261671278,7082.0,12.980919038803455,Epping Forest,0.213390426497278,0.216339609800363,12200.0,12300.0,Epping Forest,0.091,0.066,6.628205128205129,2.0
171,E07000073,2.21,0.056710289966641,4031.0,10.52782783567082,30108.0,79.53086615421189,199.0,0.5256623609900415,30307.0,80.05652851520195,3036.0,8.019652904350583,74.0,0.19547243574504053,27580.0,72.853105106057,10414.0,27.508783052011516,3863.0,10.204189449771508,6551.0,17.304593602240008,17166.0,45.34432205404549,10234.0,27.033309559658715,20845.0,55.06247193385635,11097.0,29.3129408035502,5298.0,13.994769791584119,Harlow,0.155045934457699,0.22555875497052,6000.0,8800.0,Harlow,0.134,0.097,4.814814814814815,2.0
172,E07000074,10.58,0.364576154376292,3507.0,12.437493350356421,15295.0,54.82078853046595,675.0,2.4193548387096775,15970.0,57.24014336917562,2556.0,9.161290322580646,5514.0,19.763440860215052,25100.0,89.96415770609319,21035.0,75.39426523297492,12543.0,44.95698924731183,8492.0,30.43727598566308,4065.0,14.569892473118278,2506.0,8.982078853046595,21485.0,77.00716845878136,3132.0,11.225806451612904,2670.0,9.56989247311828,Maldon,0.217572736756694,0.173640894864959,6300.0,5000.0,Maldon,0.086,0.071,6.8,3.0
173,E07000075,2.82,0.0769440654843111,3361.0,9.349095966620306,28842.0,81.11711103611205,614.0,1.7268534143323209,29456.0,82.84396445044437,2098.0,5.9005512431094616,348.0,0.9787377657779277,31072.0,87.38644992547178,28261.0,79.48083359113537,11951.0,33.6108220603538,16310.0,45.87001153078156,2811.0,7.9056163343364165,3908.0,10.99080349860787,28878.0,81.21607559692887,2871.0,8.074359479146159,3203.0,9.0080715470934,Rochford,0.248883553421369,0.174789915966387,9000.0,6300.0,Rochford,0.073,0.059,8.0,2.0
174,E07000076,12.17,0.168489547279524,11630.0,17.05103581743809,48781.0,72.32171979243884,888.0,1.3165307635285397,49669.0,73.63825055596739,6699.0,9.93180133432172,3188.0,4.72646404744255,55625.0,82.4697178609023,48190.0,71.44657444884282,26999.0,40.02876247238654,21191.0,31.417811976456285,7435.0,11.023143412059481,11031.0,16.354579015255972,48529.0,71.94704303865028,5506.0,8.162962743324783,11829.0,17.537175134542114,Tendring,0.258890319312834,0.193571534094506,18400.0,13800.0,Tendring,0.173,0.153,3.842696629213483,1.0
175,E07000077,11.51,0.297492892220212,4395.0,11.771165331976324,22733.0,61.512027491408936,559.0,1.5125686608761533,23292.0,63.024596152285085,2559.0,6.924263333062748,6027.0,16.308141894634304,32737.0,88.57892743113804,26934.0,72.87732020130959,15507.0,41.958439309486444,11427.0,30.918880891823154,5803.0,15.701607229828454,3992.0,10.80145029492938,26748.0,72.374046214622,4809.0,13.012067752584015,4519.0,12.227393257210888,Uttlesford,0.155026496875742,0.134343114767065,6000.0,5200.0,Uttlesford,0.054,0.041,8.152173913043478,5.0
176,E07000095,4.42,0.107542579075426,3816.0,9.471803018268467,30608.0,76.8041754491619,193.0,0.48429187995583656,30801.0,77.28846732911774,4641.0,11.645588678109004,80.0,0.2007427481682224,29350.0,73.65119196988708,17640.0,44.26599749058971,6102.0,15.312421580928481,11538.0,28.95357590966123,11710.0,29.385194479297365,10331.0,25.924717691342536,27777.0,69.7038895859473,5683.0,14.260978670012548,5783.0,14.511919698870765,Broxbourne,0.213702577237074,0.241155754762286,8800.0,9900.0,Broxbourne,0.108,0.077,5.910714285714286,2.0
177,E07000096,6.26,0.0953832088983697,6598.0,10.28976014472412,49976.0,78.81655311632602,418.0,0.6592228110017664,50394.0,79.47577592732779,5208.0,8.21347464042392,901.0,1.420956346202372,48320.0,76.20008831136063,29402.0,46.36661830568347,13526.0,21.330347568283607,15876.0,25.036270737399864,18918.0,29.83347000567716,14799.0,23.337854033936793,40929.0,64.54456569734435,13320.0,21.005487920267456,8214.0,12.953384217498265,Dacorum,0.2220981893684,0.186934875309772,14700.0,12400.0,Dacorum,0.085,0.066,7.212765957446808,2.0
178,E07000098,4.14,0.0918571111604171,4565.0,10.578148534352914,34094.0,79.87910594630054,272.0,0.6372709807412961,34366.0,80.51637692704185,3749.0,8.783562157349703,174.0,0.40766599503303497,30524.0,71.51492432407103,21824.0,51.131624572419284,7985.0,18.708120519188416,13839.0,32.42350405323087,8700.0,20.38329975165175,11977.0,28.061009324773913,27887.0,65.33667588210487,7401.0,17.339862237008575,6544.0,15.331990066070006,Hertsmere,0.191683533965413,0.241291147331416,8600.0,10800.0,Hertsmere,0.089,0.069,6.935483870967742,1.0
179,E07000099,9.49,0.162388774811773,6193.0,10.79634601303999,41765.0,73.61546867839391,651.0,1.1474600768498608,42416.0,74.76292875524378,5736.0,10.110339478972046,2327.0,4.10159692600557,45020.0,79.35556652330254,31081.0,54.785658887400416,13776.0,24.28259183529578,17305.0,30.503067052104633,13939.0,24.569907635902137,11364.0,20.031023055770994,37403.0,65.92928153423112,10594.0,18.67376436579003,7756.0,13.671296622717339,North Hertfordshire,0.207445165276491,0.154541241890639,12000.0,8900.0,North Hertfordshire,0.079,0.064,7.560975609756097,2.0
180,E07000102,3.27,0.0851784318833029,3895.0,10.452166912652624,29989.0,81.36361169895274,174.0,0.4720820446036138,30163.0,81.83569374355635,2723.0,7.38781268652667,215.0,0.583319767757339,29361.0,79.65977535406154,22560.0,61.20787888653753,9584.0,26.00249606598296,12976.0,35.20538282055456,6801.0,18.451896467524012,7227.0,19.607683542243205,26416.0,71.66965109338543,5467.0,14.83260079222964,4296.0,11.655542894351294,Three Rivers,0.178102498941127,0.208301567132571,6800.0,7900.0,Three Rivers,0.071,0.054,8.056603773584905,2.0
181,E07000103,5.58,0.137607891491985,5080.0,12.683194766933811,29248.0,73.79522632083565,217.0,0.5475097138820205,29465.0,74.34273603471767,5526.0,13.942574557198364,26.0,0.06560024221627896,25126.0,63.40466336933481,15287.0,38.57625921065913,4152.0,10.477440193802362,11135.0,28.09881901685677,9839.0,24.828404158675685,14479.0,36.53729686080549,22264.0,56.181079512478235,6172.0,15.574453052057837,10505.0,26.50836508617427,Watford,0.173447383553767,0.105448533640023,7000.0,4300.0,Watford,0.092,0.068,6.433962264150943,2.0
182,E07000143,26.87,0.428480306171265,8584.0,14.071439109551989,29850.0,49.45409963717093,927.0,1.5358107324508359,30777.0,50.98991036962176,5779.0,9.57437995990656,14278.0,23.65513013800759,55854.0,92.53785745054508,46167.0,76.48861791311839,28226.0,46.76430630570927,17941.0,29.724311607409128,9687.0,16.049239537426686,4226.0,7.001557374333145,40895.0,67.75294487980251,8507.0,14.094004208154542,9186.0,15.218940008946472,Breckland,0.215390573939145,0.122001403984411,13400.0,7600.0,Breckland,0.1,0.086,5.346153846153846,1.0
183,E07000144,12.7,0.213373655913978,6833.0,11.70174507218331,39973.0,69.20653058397825,694.0,1.2015443480669679,40667.0,70.40807493204522,3590.0,6.21548156997178,6384.0,11.052822936685192,54373.0,94.13119124699202,48242.0,83.51713034295311,26440.0,45.77324584941918,21802.0,37.743884493533926,6131.0,10.614060904038917,2992.0,5.179786368436543,45034.0,77.9674515235457,5619.0,9.728185595567867,5951.0,10.30297783933518,Broadland,0.231799585271535,0.144594518858936,13800.0,8600.0,Broadland,0.072,0.069,7.476190476190476,4.0
184,E07000145,14.21,0.292086330935252,7981.0,17.712725820054153,28158.0,63.21390086206896,796.0,1.7869971264367819,28954.0,65.00089798850574,4313.0,9.68256106321839,5489.0,12.322647270114942,37000.0,83.06393678160919,24387.0,54.748114224137936,13479.0,30.259967672413797,10908.0,24.48814655172414,12613.0,28.315822557471265,6937.0,15.573365660919542,27649.0,62.06981703894938,7213.0,16.192614210349085,8504.0,19.09080704905152,Great Yarmouth,0.241039484811032,0.126487998438821,11200.0,5900.0,Great Yarmouth,0.184,0.162,3.6721311475409837,1.0
185,E07000146,36.68,0.493475043723934,10675.0,15.65318122498057,30639.0,45.41331317533016,1594.0,2.362636548238398,32233.0,47.77594972356856,8086.0,11.985118650599553,16930.0,25.093749536810588,60685.0,89.95301128025733,51033.0,75.64590960971199,29872.0,44.27908631397951,21161.0,31.366823295732477,9652.0,14.307101670545336,6250.0,9.264337488697509,45526.0,67.48191628127594,9180.0,13.60725720384205,10482.0,15.537175382426183,King's Lynn and West Norfolk,0.227858358317802,0.148549550279556,17700.0,11600.0,King's Lynn and West Norfolk,0.12,0.103,4.584269662921348,1.0
186,E07000147,27.26,0.490729072907291,8027.0,16.40238669336712,21278.0,43.98280210012816,1160.0,2.3977841167472818,22438.0,46.38058621687544,5509.0,11.38740749927653,11895.0,24.58762247302493,43160.0,89.22332706261757,36197.0,74.8289334959585,21614.0,44.6819506749633,14583.0,30.146982820995184,6963.0,14.394393566659087,4895.0,10.119281417319579,33545.0,69.34223581941458,6275.0,12.97130808665454,7170.0,14.8213990408467,North Norfolk,0.231560703183031,0.122699386503067,13200.0,7000.0,North Norfolk,0.106,0.095,4.806451612903226,2.0
187,E07000148,8.89,0.130735294117647,10101.0,15.503983054749733,48786.0,75.68531935028467,306.0,0.47472036488310404,49092.0,76.16003971516778,6854.0,10.633115623884951,142.0,0.2202950712856234,41247.0,63.989512713507814,20641.0,32.02190539722925,6612.0,10.25768317845452,14029.0,21.764222218774727,20606.0,31.967607316278563,23136.0,35.892582882142136,27472.0,42.61933942506089,19518.0,30.279712685583082,15986.0,24.80026063078856,Norwich,0.174505520931444,0.123023586701669,11700.0,8200.0,Norwich,0.163,0.116,4.156626506024097,1.0
188,E07000149,26.85,0.42018779342723,8090.0,13.036612092303725,30848.0,50.25659406005115,850.0,1.3847933399586192,31698.0,51.641387400009776,5299.0,8.632964598165556,14867.0,24.22085010019387,57166.0,93.13305420244049,49492.0,80.63081409556703,30430.0,49.575601570518565,19062.0,31.05521252504847,7674.0,12.502240106873463,4023.0,6.554145419592381,45651.0,74.37317736758932,7184.0,11.703947475603199,7213.0,11.751193366025317,South Norfolk,0.189674575635375,0.106161493013223,11900.0,6700.0,South Norfolk,0.078,0.067,6.925925925925926,4.0
189,E07000200,15.04,0.359378733572282,5831.0,14.346874000442881,22144.0,55.08594741162716,597.0,1.4851115699395507,22741.0,56.5710589815667,3566.0,8.870867434513297,7883.0,19.60994054578472,37190.0,92.51243781094527,28897.0,71.88308457711443,16778.0,41.7363184079602,12119.0,30.146766169154226,8293.0,20.629353233830848,2890.0,7.189054726368159,28847.0,71.7587064676617,5333.0,13.266169154228855,4910.0,12.213930348258707,Babergh,0.219067941927371,0.136912700529665,9100.0,5700.0,Babergh,0.08,0.066,6.685185185185185,3.0
190,E07000202,8.73,0.141605839416058,9001.0,14.961768617021276,44610.0,74.96597039003815,246.0,0.4133967432402911,44856.0,75.37936713327844,8239.0,13.845429949417715,131.0,0.22014216814828508,44603.0,74.9579860177467,31336.0,52.6620059155687,8429.0,14.16543425652057,22907.0,38.49657165904813,13267.0,22.295980102178003,14831.0,24.92437483194407,33345.0,56.03542440385165,12368.0,20.78410943250374,12583.0,21.14541146419749,Ipswich,0.164597602739726,0.143050799086758,10200.0,8800.0,Ipswich,0.141,0.109,4.517647058823529,1.0
191,E07000203,23.35,0.507277862263741,5876.0,13.12046444121916,18658.0,42.08033559620199,928.0,2.0929655607929813,19586.0,44.173301156994974,3994.0,9.007871174361172,13438.0,30.307404316741472,41300.0,93.13758654128047,35259.0,79.51424125566606,20822.0,46.95667861894775,14437.0,32.55756263671831,6041.0,13.623345285614416,2705.0,6.1001736463477885,33204.0,74.87822478802093,5011.0,11.30028865235432,4874.0,10.991340429370378,Mid Suffolk,0.187062818336163,0.102648556876061,8600.0,4700.0,Mid Suffolk,0.071,0.056,7.071428571428571,2.0
192,E07000240,5.06,0.0815602836879433,5809.0,9.742230868566255,48054.0,81.45712203142746,314.0,0.5322665400979777,48368.0,81.98938857152544,4620.0,7.831437628193176,388.0,0.6577051514586476,45152.0,76.54178674351584,33333.0,56.50618748940498,15495.0,26.267163926089165,17838.0,30.239023563315815,11819.0,20.035599254110867,13584.0,23.02763180200034,42149.0,71.4535159693497,7187.0,12.18383400013562,8703.0,14.753848240320064,St Albans,0.199061187903949,0.185262065386611,12200.0,11400.0,St Albans,0.06,0.049,8.505747126436782,3.0
193,E07000241,5.18,0.104794659113898,5048.0,10.793935894968675,36429.0,78.83699792243767,383.0,0.8288608033240998,36812.0,79.66585872576178,3920.0,8.483379501385041,410.0,0.8872922437673131,35285.0,76.3595836308944,20471.0,44.30089376528382,9217.0,19.946330801359043,11254.0,24.354562963924778,14814.0,32.058689865610596,10796.0,23.36341405353935,26823.0,58.04587751568925,11714.0,25.34949145206665,6954.0,15.04869075957585,Welwyn Hatfield,0.194839239466869,0.180089697429095,9500.0,8700.0,Welwyn Hatfield,0.086,0.063,6.835820895522388,2.0
194,E07000242,11.61,0.18008375988832,6233.0,9.942098798908969,44196.0,71.2643307480207,644.0,1.0384249479981296,44840.0,72.30275569601883,6846.0,11.038908686327941,3417.0,5.509779576567715,49378.0,79.6136854664474,35911.0,57.900422430750375,17112.0,27.5902099255103,18799.0,30.310212505240074,13467.0,21.71326303569701,12466.0,20.09931959627229,43926.0,70.82097252676384,8111.0,13.077195924158392,8910.0,14.365406939249322,East Hertfordshire,0.169406492779036,0.160858235308444,10800.0,10300.0,East Hertfordshire,0.06,0.048,8.55952380952381,3.0
195,E07000243,3.56,0.0942297511911064,3568.0,9.671473490187575,28988.0,79.39307624890446,196.0,0.5368098159509203,29184.0,79.9298860648554,3139.0,8.597173531989483,31.0,0.08490359333917616,28335.0,77.60249774053078,11487.0,31.460027935255937,4354.0,11.924520033960508,7133.0,19.53550790129543,16848.0,46.142469805274835,8161.0,22.350943499575493,21424.0,58.67338555074766,9594.0,26.27485348085666,4996.0,13.68242318015008,Stevenage,0.203331418724871,0.218593583326495,7700.0,8200.0,Stevenage,0.122,0.094,5.230769230769231,2.0
196,E07000244,27.3,0.228662367032415,17092.0,15.260850543308422,74863.0,67.59882975457353,1377.0,1.2433857656258465,76240.0,68.84221552019937,9560.0,8.632365954526575,9646.0,8.710021129431311,98913.0,89.31438323385736,75808.0,68.45151561667585,43732.0,39.488202840709,32076.0,28.96331277596684,23105.0,20.862867617181504,11035.0,9.964152527833711,76726.0,69.27855530474041,14477.0,13.071783295711063,16953.0,15.307449209932281,East Suffolk,0.217444440016472,0.137807356633324,25800.0,16400.0,East Suffolk,0.112,0.098,5.7465753424657535,1.0
197,E07000245,26.0,0.320157616057136,9652.0,12.13172448466566,46307.0,58.80552662992405,1141.0,1.4489624869834659,47448.0,60.25448911690753,8459.0,10.742132933736317,13087.0,16.619256851141646,68489.0,86.97457648642471,50060.0,63.5714829959617,27589.0,35.03543037106647,22471.0,28.53605262489523,18429.0,23.403093490463007,9792.0,12.434917329134178,48331.0,61.375036509327344,12735.0,16.172044649319975,15003.0,19.05215436778544,West Suffolk,0.199143123476266,0.129374014054209,16000.0,10400.0,West Suffolk,0.081,0.066,6.25,2.0
198,E09000001,5.24,0.694960212201592,279.0,5.4101221640488655,1323.0,26.917599186164804,29.0,0.590030518819939,1352.0,27.507629704984744,1937.0,39.40996948118006,15.0,0.3051881993896236,100.0,2.035002035002035,22.0,0.4477004477004477,7.0,0.14245014245014245,15.0,0.3052503052503053,78.0,1.5873015873015872,4814.0,97.96499796499796,1806.0,36.75213675213676,730.0,14.855514855514857,2064.0,42.002442002442,City of London,0.0421420684578579,0.0342289289657711,300.0,200.0,City of London,0.065,0.052,6.666666666666667,3.0
199,E09000007,33.62,0.300796278071039,10996.0,11.207485246603406,58575.0,63.14683053040103,754.0,0.8128503665373006,59329.0,63.95968089693833,11708.0,12.621819749892193,313.0,0.33742992669253985,12382.0,13.348569950085706,4878.0,5.258788904580688,1584.0,1.7076510096055368,3294.0,3.551137894975151,7504.0,8.089781045505017,80306.0,86.57488761198374,28222.0,30.42540805105759,31250.0,33.68981651178335,30382.0,32.75404816835206,Camden,0.111457136148494,0.0703543049222062,11900.0,7500.0,Camden,0.141,0.091,5.406015037593985,2.0
200,E09000012,25.7,0.217759701745467,13573.0,12.137281027282725,69894.0,65.88738793940479,738.0,0.6956947992571714,70632.0,66.58308273866197,15276.0,14.400316739095597,106.0,0.09992364325374006,19978.0,18.833133796510147,5249.0,4.948198983776242,1433.0,1.3508800045249296,3816.0,3.5973189792513125,14729.0,13.884934812733906,85850.0,80.9302500966261,28730.0,27.08307802528257,42945.0,40.48321565596101,31943.0,30.111895626926593,Hackney,0.101050836521178,0.0786514264644882,11300.0,8800.0,Hackney,0.196,0.114,2.7430555555555554,1.0
201,E09000013,16.42,0.179453551912568,9738.0,11.336833649603594,55867.0,68.76446260646941,549.0,0.6757422086554085,56416.0,69.4402048151248,10037.0,12.354143075180936,163.0,0.20063020038402837,20003.0,24.621198133993083,4723.0,5.813423925753603,933.0,1.148406631955984,3790.0,4.66501729379762,15280.0,18.80777420823948,61145.0,75.26186871484313,27299.0,33.60083697458305,24231.0,29.824604591051756,27284.0,33.58237429995692,Hammersmith and Fulham,0.125300021054109,0.0578005474068356,11300.0,5200.0,Hammersmith and Fulham,0.142,0.094,4.823008849557522,1.0
202,E09000014,14.07,0.126985559566787,17147.0,15.488072549249848,76547.0,72.83877782112646,680.0,0.6470582637904293,77227.0,73.48583608491688,11305.0,10.757343635515888,73.0,0.06946360773044315,40852.0,38.87260685875233,13956.0,13.279792943325846,4057.0,3.860427054390439,9899.0,9.41936588893541,26896.0,25.592813915426483,64089.0,60.98370951166597,40848.0,38.86880066988924,26474.0,25.19126099037034,35052.0,33.35363300726982,Haringey,0.169264646230515,0.0853218983600858,18700.0,9400.0,Haringey,0.17,0.106,3.9034482758620688,1.0
